15.203
9.499
14.035
11.135
17.231
44.217
18.543
11.727
8.863
7.685
9.922
8.267
17.078
9.613
7.285
6.317
5.782
9.733
30.448
109.419
37.594
19.938
14.298
25.786
15.584
14.727
11.46
16.142
16.677
26.142
33.782
35.061
40.39
24.65
19.922
17.121
47.83
35.332
28.248
19.24
14.916
11.318
11.905
32.49
30.297
32.522
21.732
20.54
31.464
46.56
31.175
19.678
16.465
13.389
9.703
8.136
8.229
20.996
11.026
8.51
7.431
6.648
6.195
6.333
20.55
27.688
13.266
41.348
28.714
69.917
61.884
43.051
31.765
19.839
15.23
12.476
10.462
9.304
12.211
11.35
13.865
35.411
42.545
56.146
57.384
40.335
29.686
70.393
48.761
35.281
33.899
36.138
58.497
57.695
38.281
32.341
20.105
14.804
11.932
9.816
8.322
7.516
6.686
6.223
5.735
5.308
4.903
5.044
4.439
4.087
4.184
5.457
46.323
24.593
30.62
16.072
15.469
18.197
11.311
9.413
43.357
31.507
25.238
18.33
14.522
12.132
10.954
9.526
19.823
11.248
14.67
41.934
36.425
25.458
17.278
13.438
23.879
22.466
16.327
20.776
26.849
16.505
16.143
48.173
47.204
33.476
20.37
14.539
11.103
9.837
10.533
11.849
14.056
