river,group,length,width,circularity,solidity,area
upper_calder,C1C_grp04,4.741333333,2.942166667,0.314729635,0.897173307,456.1628333
upper_calder,C1C_grp04,2.836333333,3.831166667,0.54434984,0.94783338,358.8173333
upper_calder,C1C_grp04,4.910666667,3.005666667,0.463852061,0.899706842,461.2216667
upper_calder,C1C_grp04,3.513666667,4.402666667,0.484160494,0.929736512,517.5885
upper_calder,C1C_grp04,5.08,2.772833333,0.63181855,0.959427304,503.5338333
upper_calder,C1C_grp04,4.275666667,2.815166667,0.567731588,0.939816913,438.9543333
upper_calder,C1C_grp04,4.910666667,3.069166667,0.520319538,0.940814205,497.967
upper_calder,C1C_grp04,4.593166667,2.7305,0.548827285,0.916790284,418.6131667
upper_calder,C1C_grp04,4.953,2.942166667,0.625654489,0.951120074,459.232
upper_calder,C1C_grp04,4.550833333,3.661833333,0.70283198,0.952837494,546.9466667
upper_calder,C1C_grp05,4.550833333,2.963333333,0.749859756,0.971766687,464.0791667
upper_calder,C1C_grp05,4.868333333,3.069166667,0.554715473,0.920898516,485.9443333
upper_calder,C1C_grp05,6.455833333,3.280833333,0.50096965,0.955825829,736.9175
upper_calder,C1C_grp05,4.6355,3.132666667,0.673448146,0.946366993,493.7548333
upper_calder,C1C_grp05,4.233333333,3.048,0.505530656,0.915928427,442.0658333
upper_calder,C1C_grp05,4.064,2.942166667,0.473709185,0.940127003,394.843
upper_calder,C1C_grp05,5.291666667,3.937,0.732992983,0.961709631,727.2655
upper_calder,C1C_grp05,4.720166667,2.9845,0.724171613,0.967257787,488.3573333
upper_calder,C1C_grp05,4.318,3.153833333,0.627431502,0.924271506,448.4793333
upper_calder,C1C_grp05,6.223,3.556,0.697434719,0.965425461,767.7573333
upper_calder,C1C_grp06,4.5085,3.6195,0.594166374,0.936189268,531.0293333
upper_calder,C1C_grp06,4.487333333,2.3495,0.385104185,0.882857296,348.7208333
upper_calder,C1C_grp06,5.037666667,3.725333333,0.584535686,0.928394026,609.2401667
upper_calder,C1C_grp06,5.207,2.815166667,0.369987249,0.915685484,480.6738333
upper_calder,C1C_grp06,5.334,3.302,0.570924724,0.927237742,550.799
upper_calder,C1C_grp06,5.482166667,3.767666667,0.598914911,0.960533788,716.0683333
upper_calder,C1C_grp06,5.037666667,3.302,0.605560053,0.964443844,603.9908333
upper_calder,C1C_grp06,5.376333333,4.360333333,0.497117213,0.921638446,761.5343333
upper_calder,C1C_grp06,4.868333333,3.217333333,0.606564645,0.94828463,513.1011667
upper_calder,C1C_grp06,4.931833333,4.677833333,0.490405681,0.947782314,801.0313333
upper_calder,C1C_grp07,4.953,2.963333333,0.396970766,0.904438352,481.7956667
upper_calder,C1C_grp07,5.164666667,2.963333333,0.481922903,0.944325063,511.5983333
upper_calder,C1C_grp07,5.101166667,3.450166667,0.622604096,0.939008939,564.7478333
upper_calder,C1C_grp07,4.7625,3.683,0.586256059,0.96020381,610.2985
upper_calder,C1C_grp07,4.995333333,4.656666667,0.661079242,0.946415936,736.1131667
upper_calder,C1C_grp07,4.212166667,3.196166667,0.59673648,0.944743254,434.9961667
upper_calder,C1C_grp07,4.064,3.259666667,0.6354161,0.947644904,454.3848333
upper_calder,C1C_grp07,3.640666667,3.259666667,0.570727469,0.928995984,367.2205
upper_calder,C1C_grp07,5.799666667,3.450166667,0.540253236,0.935206162,655.32
upper_calder,C1C_grp07,5.228166667,3.344333333,0.480035984,0.9114309,615.3361667
upper_calder,C1C_grp08,4.656666667,2.9845,0.621283754,0.949878059,478.155
upper_calder,C1C_grp08,4.402666667,2.963333333,0.758499647,0.97593985,453.3265
upper_calder,C1C_grp08,4.402666667,3.534833333,0.638063845,0.9538768,527.05
upper_calder,C1C_grp08,6.074833333,3.196166667,0.682723807,0.966494225,680.1696667
upper_calder,C1C_grp08,4.487333333,3.407833333,0.727375186,0.959345544,529.9498333
upper_calder,C1C_grp08,3.915833333,3.005666667,0.664648905,0.958682886,387.0113333
upper_calder,C1C_grp08,3.407833333,3.407833333,0.487028468,0.93001912,411.8186667
upper_calder,C1C_grp08,4.614333333,3.005666667,0.700023309,0.966245449,477.4565
upper_calder,C1C_grp08,5.101166667,2.8575,0.413738198,0.888024757,461.6238333
upper_calder,C1C_grp08,4.593166667,3.090333333,0.418968491,0.903894367,457.8773333
upper_calder,C1C_grp09,4.614333333,3.302,0.723535679,0.970640986,526.9441667
upper_calder,C1C_grp09,4.487333333,2.772833333,0.641109134,0.946973252,427.1433333
upper_calder,C1C_grp09,4.169833333,3.6195,0.460889488,0.922736945,477.266
upper_calder,C1C_grp09,4.8895,3.217333333,0.588421184,0.941237035,522.4568333
upper_calder,C1C_grp09,4.826,3.175,0.583787974,0.939503541,522.3298333
upper_calder,C1C_grp09,4.487333333,3.386666667,0.647367224,0.94157862,513.08
upper_calder,C1C_grp09,5.461,3.026833333,0.524894963,0.934731071,534.1196667
upper_calder,C1C_grp09,4.423833333,3.386666667,0.468378234,0.940040052,506.73
upper_calder,C1C_grp09,4.529666667,2.772833333,0.584068501,0.940389174,403.0345
upper_calder,C1C_grp09,5.482166667,2.963333333,0.476968324,0.928981861,523.5786667
upper_calder,C1C_grp10,4.656666667,2.815166667,0.489349082,0.938956863,445.0715
upper_calder,C1C_grp10,3.894666667,2.7305,0.737047845,0.963567623,356.0445
upper_calder,C1C_grp10,4.487333333,3.090333333,0.544858234,0.938126527,471.4451667
upper_calder,C1C_grp10,3.831166667,2.8575,0.627806893,0.950261495,369.2101667
upper_calder,C1C_grp10,4.487333333,3.005666667,0.663499915,0.953990281,461.264
upper_calder,C1C_grp10,4.148666667,2.815166667,0.722774012,0.96531058,402.2936667
upper_calder,C1C_grp10,4.423833333,3.175,0.494182889,0.924703745,452.5645
upper_calder,C1C_grp10,4.360333333,3.005666667,0.53071417,0.920489433,437.896
upper_calder,C1C_grp10,5.376333333,3.259666667,0.642961406,0.956421215,577.8923333
upper_calder,C1C_grp10,4.487333333,4.106333333,0.611298164,0.946459096,656.2936667
upper_calder,C1C_grp11,4.148666667,3.026833333,0.699488211,0.94664619,404.4738333
upper_calder,C1C_grp11,4.296833333,3.1115,0.471432465,0.930232558,436.88
upper_calder,C1C_grp11,4.275666667,3.534833333,0.592406612,0.95122619,514.7733333
upper_calder,C1C_grp11,5.037666667,2.413,0.460117507,0.917168391,412.7288333
upper_calder,C1C_grp11,3.915833333,2.836333333,0.639034331,0.957990245,386.6303333
upper_calder,C1C_grp11,4.085166667,2.963333333,0.494692142,0.926553672,413.0886667
upper_calder,C1C_grp11,4.910666667,3.1115,0.590111644,0.947306166,525.5048333
upper_calder,C1C_grp11,4.148666667,3.026833333,0.653720949,0.962228338,429.2176667
upper_calder,C1C_grp11,4.677833333,2.772833333,0.610699177,0.944195316,441.2191667
upper_calder,C1C_grp11,4.7625,3.026833333,0.532270354,0.929459079,489.1828333
upper_calder,C1C_grp12,4.2545,3.386666667,0.669768174,0.954464503,499.1311667
upper_calder,C1C_grp12,4.275666667,2.751666667,0.649309816,0.945563853,426.1273333
upper_calder,C1C_grp12,5.439833333,4.0005,0.698748278,0.962120795,739.775
upper_calder,C1C_grp12,4.826,3.196166667,0.42061875,0.925953882,519.3241667
upper_calder,C1C_grp12,4.953,2.8575,0.554031862,0.916641563,450.85
upper_calder,C1C_grp12,4.550833333,2.518833333,0.408018315,0.914580695,397.51
upper_calder,C1C_grp12,4.868333333,2.794,0.433956477,0.903957201,450.6383333
upper_calder,C1C_grp12,4.064,2.709333333,0.707407679,0.960352655,385.0428333
upper_calder,C1C_grp12,4.677833333,3.048,0.473044454,0.942747123,471.5721667
upper_calder,C1C_grp12,4.677833333,3.3655,0.687007177,0.952493771,493.5643333
upper_calder,C1C_grp13,5.08,3.344333333,0.545632708,0.950446733,560.6626667
upper_calder,C1C_grp13,4.910666667,2.8575,0.606393614,0.942678249,452.5221667
upper_calder,C1C_grp13,4.318,3.217333333,0.672182681,0.954446111,471.424
upper_calder,C1C_grp13,5.0165,3.026833333,0.524709977,0.940764474,534.5006667
upper_calder,C1C_grp13,5.08,2.159,0.312682466,0.897476813,380.9576667
upper_calder,C1C_grp13,4.0005,2.667,0.567885266,0.924372598,346.1596667
upper_calder,C1C_grp13,5.0165,3.7465,0.431719215,0.926651527,578.6755
upper_calder,C1C_grp13,4.466166667,3.1115,0.695289811,0.950827464,465.7725
upper_calder,C1C_grp13,4.826,3.259666667,0.68973265,0.960484601,538.6705
upper_calder,C1C_grp13,4.783666667,3.175,0.623757418,0.953868295,519.0701667
upper_calder,C1C_grp14,4.614333333,2.561166667,0.423764477,0.927122877,392.8745
upper_calder,C1C_grp14,5.122333333,3.302,0.652380463,0.952326861,567.8593333
upper_calder,C1C_grp14,5.037666667,3.302,0.50629651,0.930781075,562.991
upper_calder,C1C_grp14,4.6355,3.302,0.541752784,0.945445289,510.9845
upper_calder,C1C_grp14,4.233333333,2.815166667,0.505855221,0.934985144,392.9803333
upper_calder,C1C_grp14,4.7625,3.153833333,0.646501457,0.93029872,484.505
upper_calder,C1C_grp14,4.910666667,2.836333333,0.484580614,0.925733806,464.6295
upper_calder,C1C_grp14,4.064,2.9845,0.586428328,0.941200914,383.54
upper_calder,C1C_grp14,4.572,2.878666667,0.424165097,0.90131353,444.4365
upper_calder,C1C_grp14,4.6355,3.132666667,0.720113386,0.968582215,488.7595
upper_calder,C1C_grp15,4.296833333,3.386666667,0.375807882,0.89756016,454.7446667
upper_calder,C1C_grp15,3.937,2.772833333,0.419044384,0.930817266,359.6851667
upper_calder,C1C_grp15,5.207,3.386666667,0.642475442,0.940994671,560.6838333
upper_calder,C1C_grp15,5.1435,3.069166667,0.679236383,0.96307892,533.908
upper_calder,C1C_grp15,4.148666667,4.064,0.456902345,0.912094545,607.695
upper_calder,C1C_grp15,4.677833333,3.323166667,0.622500746,0.960501641,520.3825
upper_calder,C1C_grp15,3.132666667,3.4925,0.402539989,0.903452429,381.0846667
upper_calder,C1C_grp15,4.042833333,2.624666667,0.684786464,0.959577727,371.3268333
upper_calder,C1C_grp15,3.4925,3.894666667,0.321749415,0.919686901,477.4988333
upper_calder,C1C_grp15,4.995333333,3.090333333,0.634412656,0.949059964,507.5343333
upper_calder,C2A_grp01,4.148666667,3.280833333,0.518186051,0.9272236,443.0818333
upper_calder,C2A_grp01,5.503333333,4.318,0.513195717,0.948752443,791.1676667
middle_calder,C2A_grp01,4.191,3.407833333,0.590808561,0.943273773,486.0713333
middle_calder,C2A_grp01,4.8895,3.2385,0.516694965,0.939391609,517.0381667
middle_calder,C2A_grp01,4.529666667,4.318,0.675244344,0.935038729,608.1183333
middle_calder,C2A_grp01,3.534833333,3.577166667,0.651600552,0.947965627,422.6348333
middle_calder,C2A_grp01,5.355166667,3.513666667,0.59137761,0.946924698,627.634
middle_calder,C2A_grp01,3.471333333,4.2545,0.495746733,0.933440754,478.2185
middle_calder,C2A_grp01,4.2545,3.450166667,0.405619856,0.903103127,472.4823333
middle_calder,C2A_grp01,5.185833333,3.7465,0.619412378,0.948986049,666.623
middle_calder,C2A_grp02,4.487333333,3.640666667,0.571864442,0.934839301,561.4881667
middle_calder,C2A_grp02,5.185833333,3.556,0.474122695,0.919229019,598.6145
middle_calder,C2A_grp02,4.572,3.048,0.500794096,0.887414333,474.1545
middle_calder,C2A_grp02,4.868333333,3.8735,0.60912921,0.939487246,613.537
middle_calder,C2A_grp02,4.0005,3.026833333,0.473458446,0.933874433,414.02
middle_calder,C2A_grp02,4.487333333,3.450166667,0.489221434,0.901444662,467.5505
middle_calder,C2A_grp02,4.614333333,3.1115,0.493833124,0.933298434,452.8396667
middle_calder,C2A_grp02,5.207,3.196166667,0.543621601,0.932505299,530.7753333
middle_calder,C2A_grp02,4.529666667,2.921,0.476713575,0.920197804,429.3235
middle_calder,C2A_grp02,4.169833333,3.683,0.653148274,0.942853753,504.6345
middle_calder,C2A_grp03,3.937,2.9845,0.572544459,0.936257913,403.86
middle_calder,C2A_grp03,5.249333333,4.1275,0.732985203,0.957450363,727.7735
middle_calder,C2A_grp03,5.566833333,3.661833333,0.693186002,0.960483607,682.7096667
middle_calder,C2A_grp03,4.466166667,3.725333333,0.509429065,0.928212491,520.0015
middle_calder,C2A_grp03,5.418666667,3.81,0.70046425,0.950257856,670.8351667
middle_calder,C2A_grp03,3.344333333,3.8735,0.421569325,0.911023622,465.3068333
middle_calder,C2A_grp03,6.011333333,3.958166667,0.329418473,0.903806702,755.3325
middle_calder,C2A_grp03,4.318,3.8735,0.578145302,0.92954961,527.2828333
middle_calder,C2A_grp03,3.704166667,3.302,0.649679034,0.955947348,421.1955
middle_calder,C2A_grp03,4.550833333,3.4925,0.567085165,0.931730054,503.5126667
middle_calder,C2A_grp04,4.847166667,3.598333333,0.598640481,0.934811667,577.3208333
middle_calder,C2A_grp04,5.7785,3.937,0.623075539,0.953643307,724.1328333
middle_calder,C2A_grp04,4.974166667,3.069166667,0.542874318,0.907247161,497.0991667
middle_calder,C2A_grp04,4.296833333,3.196166667,0.763718277,0.969823146,478.2185
middle_calder,C2A_grp04,4.085166667,3.280833333,0.750901572,0.957130243,458.8721667
middle_calder,C2A_grp04,4.699,3.323166667,0.430409698,0.93480719,507.4708333
middle_calder,C2A_grp04,3.788833333,2.709333333,0.546845647,0.919565838,340.7198333
middle_calder,C2A_grp04,3.831166667,3.090333333,0.488637885,0.911087358,396.9173333
middle_calder,C2A_grp04,4.1275,2.561166667,0.584586588,0.898221234,342.0321667
middle_calder,C2A_grp04,4.529666667,3.725333333,0.767249986,0.966025499,554.9053333
middle_calder,C2A_grp05,5.461,3.534833333,0.62720059,0.944481247,633.7511667
middle_calder,C2A_grp05,4.868333333,3.640666667,0.43031422,0.923396277,583.7766667
middle_calder,C2A_grp05,4.593166667,3.429,0.447886397,0.913541748,496.062
middle_calder,C2A_grp05,4.6355,3.3655,0.60329021,0.926913822,481.0548333
middle_calder,C2A_grp05,4.1275,2.8575,0.475363648,0.922468273,380.0263333
middle_calder,C2A_grp05,4.699,3.958166667,0.296057665,0.888233487,611.9706667
middle_calder,C2A_grp05,5.249333333,3.640666667,0.567138096,0.929680158,607.2505
middle_calder,C2A_grp05,4.783666667,3.767666667,0.445875497,0.919855241,554.1433333
middle_calder,C2A_grp05,5.122333333,3.979333333,0.619883888,0.943977677,651.6158333
middle_calder,C2A_grp05,4.953,3.7465,0.621187819,0.939376627,626.4486667
middle_calder,C2A_grp06,5.101166667,3.683,0.615253747,0.946256377,608.584
middle_calder,C2A_grp06,5.249333333,3.831166667,0.662735716,0.958907294,698.4153333
middle_calder,C2A_grp06,4.423833333,3.534833333,0.436806731,0.903929122,496.697
middle_calder,C2A_grp06,5.355166667,3.6195,0.509552018,0.927301414,646.8956667
middle_calder,C2A_grp06,4.677833333,3.153833333,0.639509471,0.943593315,487.5741667
middle_calder,C2A_grp06,4.191,2.688166667,0.492215475,0.929633144,373.3165
middle_calder,C2A_grp06,4.3815,2.264833333,0.422176896,0.919125811,332.9305
middle_calder,C2A_grp06,4.593166667,3.598333333,0.577527878,0.937564767,536.2151667
middle_calder,C2A_grp06,4.804833333,3.344333333,0.510026265,0.944689069,517.6943333
middle_calder,C2A_grp06,4.931833333,3.471333333,0.439394804,0.902718579,533.4635
middle_calder,C2A_grp07,4.572,3.1115,0.644665743,0.931101765,454.533
middle_calder,C2A_grp07,3.6195,2.137833333,0.623650893,0.914709128,245.618
middle_calder,C2A_grp07,4.1275,3.153833333,0.546976565,0.953112558,430.6993333
middle_calder,C2A_grp07,4.360333333,3.005666667,0.526725338,0.932228987,418.1051667
middle_calder,C2A_grp07,4.5085,3.577166667,0.75384495,0.958056052,533.273
middle_calder,C2A_grp07,5.693833333,3.386666667,0.516462112,0.929858835,624.6283333
middle_calder,C2A_grp07,3.556,2.286,0.555039848,0.930670432,292.9466667
middle_calder,C2A_grp07,3.302,2.497666667,0.606249329,0.931493953,272.2668333
middle_calder,C2A_grp07,4.0005,2.942166667,0.542796092,0.92154195,387.096
middle_calder,C2A_grp07,3.6195,2.624666667,0.684002165,0.930798284,307.7633333
middle_calder,C2A_grp08,5.545666667,3.725333333,0.732682913,0.959969478,692.3616667
middle_calder,C2A_grp08,5.164666667,2.9845,0.428673364,0.906140254,518.8373333
middle_calder,C2A_grp08,5.037666667,3.704166667,0.607448873,0.934591026,590.3595
middle_calder,C2A_grp08,4.656666667,3.7465,0.664629739,0.959279327,610.8276667
middle_calder,C2A_grp08,4.720166667,2.899833333,0.453476675,0.887195914,433.832
middle_calder,C2A_grp08,5.693833333,3.598333333,0.47586765,0.926300409,670.941
middle_calder,C2A_grp08,6.1595,3.429,0.507832124,0.944325665,701.167
middle_calder,C2A_grp08,5.5245,3.852333333,0.414982306,0.923812209,693.4835
middle_calder,C2A_grp08,4.550833333,3.725333333,0.622261762,0.924239302,569.6373333
middle_calder,C2A_grp08,4.656666667,3.1115,0.495609271,0.92187829,463.3383333
middle_calder,C2A_grp09,5.101166667,3.132666667,0.484988471,0.937516176,536.7231667
middle_calder,C2A_grp09,5.503333333,3.894666667,0.720176027,0.961905586,706.0353333
middle_calder,C2A_grp09,5.630333333,3.894666667,0.679360845,0.94498034,707.0936667
middle_calder,C2A_grp09,4.720166667,3.831166667,0.765412026,0.964712725,631.9096667
middle_calder,C2A_grp09,4.7625,3.048,0.613186756,0.930824686,472.7998333
middle_calder,C2A_grp09,5.058833333,3.217333333,0.607921591,0.938744708,539.7711667
middle_calder,C2A_grp09,4.085166667,3.153833333,0.383015336,0.914735629,453.7075
middle_calder,C2A_grp09,4.741333333,3.1115,0.405907925,0.90744072,469.8153333
middle_calder,C2A_grp09,5.08,3.132666667,0.3850895,0.915402299,547.8568333
middle_calder,C2A_grp09,4.677833333,3.280833333,0.666522707,0.947298064,494.9825
middle_calder,C2A_grp10,4.339166667,2.836333333,0.667205032,0.955973896,403.0768333
middle_calder,C2A_grp10,4.2545,3.4925,0.535878934,0.949244784,509.4816667
middle_calder,C2A_grp10,4.275666667,2.942166667,0.468477906,0.931820444,396.3246667
middle_calder,C2A_grp10,2.942166667,1.545166667,0.384259439,0.874905991,147.7433333
middle_calder,C2A_grp10,3.4925,2.455333333,0.502341335,0.940882479,278.9343333
middle_calder,C2A_grp10,4.169833333,2.8575,0.489288385,0.938216458,368.9985
middle_calder,C2A_grp10,4.974166667,3.069166667,0.522015135,0.90992135,470.1751667
middle_calder,C2A_grp10,4.2545,2.624666667,0.687306908,0.943796679,371.7925
middle_calder,C2A_grp10,4.7625,2.688166667,0.21400843,0.871518752,397.4253333
middle_calder,C2A_grp10,4.529666667,2.624666667,0.545627351,0.928311182,382.905
middle_calder,C2A_grp11,5.9055,3.323166667,0.362790289,0.917420846,688.7633333
middle_calder,C2A_grp11,4.550833333,3.471333333,0.695223994,0.949457364,518.4986667
middle_calder,C2A_grp11,5.207,3.302,0.475386548,0.904778581,601.5566667
middle_calder,C2A_grp11,3.979333333,3.788833333,0.637078775,0.922724796,537.591
middle_calder,C2A_grp11,5.312833333,3.852333333,0.713460144,0.957478135,688.2341667
middle_calder,C2A_grp11,5.185833333,3.979333333,0.389498732,0.91265517,687.832
middle_calder,C2A_grp11,6.0325,3.577166667,0.635397778,0.949286846,722.6935
middle_calder,C2A_grp11,5.820833333,4.466166667,0.616148117,0.945934046,863.981
middle_calder,C2A_grp11,5.757333333,4.445,0.522894864,0.935689062,846.8995
middle_calder,C2A_grp11,6.096,4.106333333,0.636547465,0.952229861,800.3963333
middle_calder,C2A_grp12,4.614333333,2.963333333,0.427683536,0.927105514,433.1546667
middle_calder,C2A_grp12,3.894666667,3.683,0.267885408,0.881858766,459.9305
middle_calder,C2A_grp12,4.8895,3.344333333,0.576152726,0.933945021,540.7871667
middle_calder,C2A_grp12,3.937,3.556,0.454175484,0.931042228,438.6791667
middle_calder,C2A_grp12,4.995333333,3.323166667,0.680638504,0.953996654,555.2651667
middle_calder,C2A_grp12,4.720166667,3.513666667,0.556062193,0.924476927,546.1846667
middle_calder,C2A_grp12,5.334,3.683,0.72944256,0.962931787,653.7748333
middle_calder,C2A_grp12,5.058833333,3.196166667,0.642933229,0.936023511,525.8435
middle_calder,C2A_grp12,4.042833333,4.0005,0.629814152,0.950324687,548.2801667
middle_calder,C2A_grp12,3.6195,3.280833333,0.660449068,0.944288985,392.8533333
middle_calder,C2A_grp13,4.572,3.534833333,0.658451139,0.920634921,493.522
middle_calder,C2A_grp13,3.704166667,3.344333333,0.591927691,0.94070342,411.0143333
middle_calder,C2A_grp13,4.847166667,3.196166667,0.575913275,0.946170964,521.9911667
middle_calder,C2A_grp13,4.974166667,2.751666667,0.658113166,0.950472883,440.3301667
middle_calder,C2A_grp13,4.677833333,3.3655,0.764616003,0.968526413,553.0003333
middle_calder,C2A_grp13,4.6355,3.175,0.673330166,0.942025978,480.4833333
middle_calder,C2A_grp13,3.725333333,2.645833333,0.558939514,0.937614563,313.9863333
middle_calder,C2A_grp13,4.804833333,2.370666667,0.561984424,0.907815728,400.0076667
middle_calder,C2A_grp13,4.699,3.344333333,0.561463047,0.933077865,499.9355
middle_calder,C2A_grp13,4.0005,2.899833333,0.457631129,0.918523532,373.4435
middle_calder,C2A_grp14,4.868333333,3.598333333,0.696453697,0.946235793,562.1443333
middle_calder,C2A_grp14,4.910666667,3.3655,0.662063506,0.946773333,563.626
middle_calder,C2A_grp14,4.931833333,3.1115,0.667201652,0.951914959,525.0391667
middle_calder,C2A_grp14,3.894666667,2.9845,0.421366942,0.883260127,383.0743333
middle_calder,C2A_grp14,4.233333333,3.280833333,0.548967002,0.920768576,435.1443333
middle_calder,C2A_grp14,4.148666667,3.302,0.588597099,0.940429731,443.7591667
middle_calder,C2A_grp14,4.466166667,3.323166667,0.487923201,0.896479013,476.9485
middle_calder,C2A_grp14,4.148666667,3.386666667,0.46171856,0.899401872,439.2295
middle_calder,C2A_grp14,5.630333333,3.894666667,0.569817167,0.930211577,676.5501667
middle_calder,C2A_grp14,4.847166667,3.005666667,0.535343979,0.92220355,476.2288333
middle_calder,C2A_grp15,4.402666667,2.8575,0.463815818,0.919594762,393.8693333
middle_calder,C2A_grp15,3.513666667,2.709333333,0.554946532,0.912663755,314.0921667
middle_calder,C2A_grp15,5.185833333,3.577166667,0.637044911,0.946598751,609.7058333
middle_calder,C2A_grp15,5.185833333,3.259666667,0.676313811,0.946115801,538.5223333
middle_calder,C2A_grp15,4.275666667,4.275666667,0.588237885,0.936259602,632.079
middle_calder,C2A_grp15,5.0165,3.3655,0.628919336,0.938920756,561.2765
middle_calder,C2A_grp15,4.6355,3.534833333,0.500223186,0.936053252,529.8228333
middle_calder,C2A_grp15,5.545666667,3.217333333,0.469830699,0.92043761,575.2041667
middle_calder,C2A_grp15,3.683,2.9845,0.461772393,0.92236398,341.249
middle_calder,C2A_grp15,5.757333333,3.7465,0.533701316,0.942939141,709.3585
middle_calder,C2B_grp01,5.058833333,2.942166667,0.550640559,0.945078193,482.2401667
middle_calder,C2B_grp01,4.296833333,2.899833333,0.579188752,0.922826522,390.0381667
middle_calder,C2B_grp01,4.5085,3.534833333,0.563023629,0.928459978,503.809
middle_calder,C2B_grp01,4.402666667,3.132666667,0.715929443,0.95398773,473.964
middle_calder,C2B_grp01,5.164666667,3.81,0.500127368,0.917079907,618.49
middle_calder,C2B_grp01,4.233333333,3.132666667,0.603450798,0.929641336,429.5775
middle_calder,C2B_grp01,4.085166667,2.899833333,0.61396792,0.919139427,374.3748333
middle_calder,C2B_grp01,5.630333333,3.598333333,0.739957742,0.970239694,688.0013333
middle_calder,C2B_grp01,4.169833333,3.132666667,0.516884842,0.9472878,445.0503333
middle_calder,C2B_grp01,4.148666667,2.751666667,0.639442613,0.925184062,361.7383333
middle_calder,C2B_grp02,4.106333333,3.534833333,0.468914749,0.913711391,473.3713333
middle_calder,C2B_grp02,3.175,3.217333333,0.448774103,0.936109345,374.015
middle_calder,C2B_grp02,4.191,3.534833333,0.488568447,0.936289316,492.1038333
middle_calder,C2B_grp02,4.487333333,3.153833333,0.669810083,0.960815625,496.697
middle_calder,C2B_grp02,4.423833333,3.386666667,0.675387304,0.940520595,496.3583333
middle_calder,C2B_grp02,3.323166667,3.302,0.409921718,0.904895395,368.9561667
middle_calder,C2B_grp02,4.0005,2.286,0.339662325,0.865957185,297.9631667
middle_calder,C2B_grp02,5.334,3.407833333,0.618485959,0.940650103,587.4173333
middle_calder,C2B_grp02,3.683,3.323166667,0.554736199,0.908776032,444.2883333
middle_calder,C2B_grp02,3.81,3.450166667,0.538604367,0.929717483,425.5981667
middle_calder,C2B_grp03,4.212166667,2.963333333,0.51844608,0.928629205,413.1098333
middle_calder,C2B_grp03,4.720166667,3.429,0.552956963,0.935599694,518.4563333
middle_calder,C2B_grp03,4.296833333,4.275666667,0.631516553,0.944881388,628.0996667
middle_calder,C2B_grp03,4.339166667,3.429,0.470828139,0.922302963,454.025
middle_calder,C2B_grp03,4.318,2.391833333,0.485193143,0.884254432,341.0373333
middle_calder,C2B_grp03,4.466166667,3.048,0.511730961,0.927856964,471.2335
middle_calder,C2B_grp03,3.788833333,2.878666667,0.727155184,0.964869424,351.1338333
middle_calder,C2B_grp03,4.360333333,3.153833333,0.568657599,0.926678684,435.2501667
middle_calder,C2B_grp03,5.863166667,3.958166667,0.553800285,0.94889065,811.1066667
middle_calder,C2B_grp03,4.720166667,3.005666667,0.448936257,0.915394157,452.9878333
middle_calder,C2B_grp04,4.1275,3.429,0.754365307,0.963276836,476.377
middle_calder,C2B_grp04,3.831166667,2.7305,0.484710203,0.910481357,333.9041667
middle_calder,C2B_grp04,5.545666667,3.831166667,0.603289303,0.936798485,722.5453333
middle_calder,C2B_grp04,4.614333333,3.450166667,0.409438376,0.903417181,483.489
middle_calder,C2B_grp04,3.704166667,3.3655,0.284718183,0.841378181,326.1571667
middle_calder,C2B_grp04,5.249333333,4.085166667,0.571820069,0.936779539,660.527
middle_calder,C2B_grp04,2.921,3.217333333,0.635849455,0.934834199,308.5041667
middle_calder,C2B_grp04,4.487333333,3.2385,0.531502564,0.932264479,476.3135
middle_calder,C2B_grp04,4.191,3.344333333,0.338207823,0.886490677,459.8881667
middle_calder,C2B_grp04,4.064,2.7305,0.513539636,0.928341512,372.3851667
middle_calder,C2B_grp05,4.6355,3.407833333,0.775107764,0.966346705,534.8605
middle_calder,C2B_grp05,4.212166667,3.069166667,0.604198505,0.944633527,417.1103333
middle_calder,C2B_grp05,5.842,3.640666667,0.305365818,0.913914605,699.9816667
middle_calder,C2B_grp05,3.683,3.788833333,0.435042393,0.918931954,443.6321667
middle_calder,C2B_grp05,4.741333333,3.471333333,0.652869322,0.939400537,547.9626667
middle_calder,C2B_grp05,4.445,2.561166667,0.315505363,0.882945219,391.6468333
middle_calder,C2B_grp05,4.466166667,2.9845,0.461982394,0.913931306,431.9905
middle_calder,C2B_grp05,5.736166667,3.852333333,0.561602018,0.937233122,710.819
middle_calder,C2B_grp05,4.085166667,2.921,0.366580574,0.929851589,383.2648333
middle_calder,C2B_grp05,4.169833333,2.7305,0.59173652,0.942664687,376.1951667
middle_calder,C2B_grp06,5.037666667,3.3655,0.590237244,0.942444485,552.4711667
middle_calder,C2B_grp06,5.2705,3.7465,0.706358701,0.965927802,645.668
middle_calder,C2B_grp06,3.471333333,4.0005,0.174951181,0.825157338,419.0576667
middle_calder,C2B_grp06,4.1275,2.878666667,0.666213535,0.950210842,395.8801667
middle_calder,C2B_grp06,3.7465,3.280833333,0.518890921,0.907711051,378.4811667
middle_calder,C2B_grp06,4.593166667,3.704166667,0.740891044,0.954321806,578.866
middle_calder,C2B_grp06,4.6355,3.407833333,0.39639475,0.892228625,485.0553333
middle_calder,C2B_grp06,3.704166667,3.386666667,0.543643921,0.930135267,423.545
